title,question,expected_answer,generated_answer,is_similar
Ottoman_Empire,The economic goal of the state was to serve as what for the ruler?,consolidation and extension of the ruler's power,"['The economic goal of the state was to serve as a means for the ruler to generate income and maintain political control. This involved maximizing all possible sources of revenue, such as taxation, feudal rights, and other forms of income, in order to sustain the power of the monarchy and fund military campaigns or other governmental functions.']",7
Religion_in_ancient_Rome,What did the Augustan settlement signify in Rome's classes?,cultural shift,"[""The Augustan settlement signified a pivotal transformation in Rome's class structure, particularly regarding the relationship between the patrician and plebeian classes. It represented the consolidation of power in the hands of the emperor, effectively ending the political dominance of the traditional aristocracy and shifting authority to a new class of elites that emerged from various societal backgrounds, including the military and provincial elites. This transition allowed for greater participation of individuals from lower classes in government roles, diminishing the strict barriers that had existed between the patricians and plebeians. The settlement also established a system where military service and political loyalty became pathways for social mobility, integrating a broader array of citizens into the political sphere and reinforcing the idea of a unified Roman identity. Thus, the Augustan settlement not only reshaped governance but also redefined class relationships in Roman society, promoting a more inclusive concept of citizenship and political engagement.""]",7
Space_Race,When was the second landing on the Moon successful?,November 1969,"['The second successful landing on the Moon was on July 20, 1969, during the Apollo 11 mission.']",0
Party_leaders_of_the_United_States_House_of_Representatives,"If minority party loses committ of the whole, then what motion may be filed?",motion to recommit and get a vote on that,"['If the minority party loses the committee of the whole, the minority leader (or their designee) may file a motion to recommit with instructions. This motion allows them to propose changes or send the bill back to committee for further consideration.']",7
Valencia,From what entity was the Albufera bought?,Crown of Spain,['The Albufera was bought from the Crown of Spain.'],5
Cardinal_(Catholicism),How many suburbicarian sees?,seven,"['The provided contexts do not contain relevant information regarding ""suburbicarian sees."" Suburbicarian sees refer to the dioceses immediately surrounding the city of Rome that have historically been governed by cardinals. To find out the number of suburbicarian sees, one may refer to ecclesiastical sources or the Catholic Church\'s official documents. As of the latest available information, there are typically around 6 suburbicarian sees.']",3
Mexico_City,What is an organization that has a large presence in the city?,National Health Ministry (SSA),"['In Detroit, the Detroit Medical Center (DMC) is an organization that has a large presence in the city. It is the largest private employer in Detroit, consisting of multiple hospitals and healthcare facilities.']",0
"New_Haven,_Connecticut",There are about how many Zagat-rated restaurants located in the city?,56,"['There are 56 Zagat-rated restaurants located in New Haven, Connecticut.']",8
Thuringia,What is Hohenwarte Dam?,big pumped storage stations,"[""Hohenwarte Dam is one of the significant dams located on the Saale River in Thuringia, Germany. It is noted for its role in the region's water management and hydroelectric power generation. The dam is part of a network of dams in Thuringia that include major reservoirs for water supply and flood control, as well as for generating electricity.""]",2
Karl_Popper,Which classical views about the method of science did Popper reject?,inductivist,"['Popper rejected the classical empiricism and the classical observationalist-inductivist account of science. He argued against the idea that scientific theories are derived primarily from direct observations and inductions based on those observations, asserting instead that scientific theories are abstract and can only be indirectly tested through their implications. Additionally, he critiqued the idea that science can be simply a method of collecting observations and arriving at conclusions based on them.']",3
Asphalt,What formative period  produced bitumen?,early Cretaceous,"['Bitumen was formed millions of years ago when living material from marine plants and animals, mainly algae, died and were covered by mud in ancient oceans. Over time, these organic materials were buried deeply and subjected to geothermal heat, leading to their transformation into oil and subsequently into bitumen. This process primarily took place between 80 to 55 million years ago due to the geological changes associated with the rising of the Rocky Mountains in what is now Southwestern Alberta, Canada.']",2
Space_Race,The Lunar Module completed its first low Earth orbit on what date?,March 1969,"['The Lunar Module completed its first low Earth orbit on October 11, 1968, during the Apollo 7 mission.']",0
"Tucson,_Arizona",Where does Tuscon rank in terms of the largest city in the U.S. in 2009? ,32nd,"['In 2009, Tucson ranked as the 32nd largest city in the United States.']",5
Civil_disobedience,What do some civil disobedient people feel the need to acknowledge.,"['punishment', 'accept punishment']","['Some civil disobedient people feel the need to acknowledge their belief in the validity of the social contract, which implies that they should obey the laws established by a legitimately functioning government. As a result, they may feel it is incumbent upon them to accept punishment for their actions, even when they oppose the specific laws they disobey.']",7
Avicenna,What is early Islamic metaphysics imbued with?,Islamic theology,"[""Early Islamic metaphysics is imbued with an inexorable link between science and religion, reflecting the Islamic philosophers' efforts to reconcile rational philosophy with theological principles. This relationship highlights the profound implications of philosophical inquiry for governance and the understanding of existence, as emphasized by the significance of reason in conjunction with revelation.""]",6
Translation,Biblical translations have caused lasting effects on what?,"religions, cultures and languages of their respective countries","['Biblical translations have caused lasting effects on the religions, cultures, and languages of their respective countries.']",8
Arnold_Schwarzenegger,What's the name of the comic book character modeled on Schwarzenegger?,the Governator,"['The comic book character modeled on Arnold Schwarzenegger is called the ""Governator.""']",8
Web_browser,What can resources have to connect to other resources?,hyperlinks,"['Resources can connect to other resources through hyperlinks or Uniform Resource Identifiers (URIs). These mechanisms allow users to navigate from one resource to another on the World Wide Web, facilitating access to related information or content. Hyperlinks serve as clickable references within a resource, while URIs identify the specific location of a resource, enabling its retrieval over protocols like HTTP or HTTPS.']",7
Pitch_(music),It is possible and often easy to roughly discern the relative pitches of two sounds of what?,indefinite pitch,['It is possible and often easy to roughly discern the relative pitches of two sounds of different frequencies.'],2
Plymouth,How many listed buildings are present in the Barbican area?,100,"['The context provided does not include specific information regarding the number of listed buildings in the Barbican area. Therefore, I cannot answer that question based solely on the given information. To obtain an accurate number, further research or a separate source would be needed.']",0
Royal_Dutch_Shell,The appointment of a new CEO in 2014 came prior to what announcement?,the corporation's overall performance in 2013 was 38 per cent lower than 2012,"['The appointment of a new CEO in 2014 came prior to the announcement of Comcast moving closer to a deal to purchase NBCUniversal, which was reported on November 1, 2009.']",0
Circadian_rhythm,Which loop that consists of GI and ELF4 functions?,evening,['The loop that consists of GI (Gigantea) and ELF4 functions is known as the evening loop.'],3
Tuvalu,What does Tuvalu feel its position to be in climate change?,vulnerable,"[""Tuvalu feels that it is among the most vulnerable countries in the world to climate change. The nation actively advocates for global awareness and action regarding global warming and rising sea levels, emphasizing the importance of binding commitments from all countries to reduce carbon emissions. Tuvalu's future and long-term survival are closely tied to the outcomes of international climate negotiations, such as those held at the United Nations Climate Change Conference. The leaders of Tuvalu express deep concern that insufficient commitments from other developing countries could jeopardize their own efforts and overall global progress in combating climate change.""]",7
2008_Sichuan_earthquake,Which cities in Sichuan had minor damage?,five largest cities,"[""The contexts provided primarily focus on the severe impact of the 2008 Sichuan earthquake, detailing the extensive damage and casualties in various locations. However, specific mentions of cities with minor damage are not clearly stated in the excerpts. The towns of Yingxiu, Beichuan, Dujiangyan, and Mianzhu are highlighted as experiencing significant destruction and loss of life. As such, it is implied that most areas suffered considerable damage.\n\nIf you're looking for cities that had lesser impacts relative to the worst-hit areas, it would require additional contextual information or reports not provided here. Based on the given context, it is not possible to specify which cities in Sichuan had minor damage.""]",0
Electric_motor,What two devices can describe a stepper motor?,DC electric motor and a rotary solenoid,"['A stepper motor can be described as a cross between a DC electric motor and a rotary solenoid. Additionally, it is often used in applications for precise positioning, making it suitable for devices like computer printers and optical scanners.']",3
John_Kerry,Which election did Kerry's PAC focus on?,the midterm elections during the 2006 election cycle,"[""Kerry's PAC, Keeping America's Promise, focused on the midterm elections during the 2006 election cycle.""]",8
Virgil,Who took turns with Virgil to read the Georgics to Octavian?,Maecenas,"['The information provided does not specify who took turns with Virgil to read the Georgics to Octavian. Therefore, the answer is not directly available from the given context.']",0
Szlachta,What does an individual do to attain ennoblement?,special services to the state,"[""An individual can attain ennoblement in Polish society by rising from low-born status, which includes townsfolk, peasants, or Jews, through various avenues that allow for upward social mobility. This can involve obtaining official recognition of nobility through achievement or service, as Poland's nobility was not a rigidly exclusive class. The specifics of the process may vary, but it often involved significant contributions to society, politics, or military service, which would lead to official ennoblement.""]",3
Space_Race,The first satellite launched into space used what rocket?,R-7 Semyorka rocket,"['The first satellite launched into space, Sputnik 1, was launched using the R-7 Semyorka rocket.']",7
Bill_%26_Melinda_Gates_Foundation,What compliments the challenge ,This challenge is being complemented by another investment program to develop new technologies for improved pit latrine emptying,"['The planned South African Solar Challenge complements the Challenge by reflecting an international interest in the engineering and development of solar-powered vehicles, showcasing technological advancements and innovation in this field.']",0
East_India_Company,how many ships sailed  from Torbay?,three,"['The provided contexts do not contain any information regarding the number of ships that sailed from Torbay. Therefore, it is not possible to answer the question based on the given information.']",0
Post-punk,What did the new post-punk artists believe?,"""radical content demands radical form""","['The new post-punk artists believed in moving beyond the sonic template of punk music to explore disparate areas, emphasizing experimentation and breaking with musical traditions. They felt disillusioned with punk\'s commercial formula and self-parody, rejecting its populist claims to accessibility and simplicity. Instead, they saw an opportunity to subvert commonplaces and challenge audiences by adopting an avant-garde aesthetic and radical form. They aimed to address broader concerns beyond the largely white, male, working-class focus of punk and believed that ""radical content demands radical form,"" which led them to embrace diverse influences from art, politics, and various musical styles.']",8
Apollo,What rely on presenting scenes directly to the eye for their own visibe sake?,These representations,"['The context refers to ""Cubism,"" which emphasizes the representation of space, mass, time, and volume on canvas. Cubist artworks often present scenes directly to the eye, focusing on visual perception and the complex depiction of subjects through multiple perspectives. Thus, Cubism relies on presenting scenes directly for their visual impact.']",2
Crimean_War,What river divides Abkhazia from Georgia?,the Ingur River,['The river that divides Abkhazia from Georgia is the Inguri River.'],8
Antenna_(radio),What is at the base of the antenna?,loading coil,"['The base of the antenna is typically a ground plane, which may be the Earth itself. For a quarter-wave monopole antenna, the ground plane serves as a return connection for the antenna current, influencing its performance and impedance.']",0
Umayyad_Caliphate,"In addition to criticism received for employing non-Muslims, for what notable reason did some Muslims criticize the Umayyads?",not reducing the taxes of the people who converted to Islam,"['Some Muslims criticized the Umayyads for not reducing the taxes of the people who converted to Islam, as these new converts continued to pay the same taxes that had previously been negotiated.']",9
Gramophone_record,What was an issue found with Berliner's records initially? ,poor sound quality,"[""An issue found with Berliner's records initially was their poor sound quality compared to wax cylinders.""]",8
Qing_dynasty,Who did the Manchus send to battle Koxinga's troops?,Han Bannermen,"[""The Manchus sent defected Han Chinese troops to battle Koxinga's troops.""]",3
Modern_history,What did the battle of Port Arthur establish?,the Empire of Japan as a world power.,"[""The Battle of Port Arthur established Japan's military dominance over Russia in the Russo-Japanese War (1904-1905). This significant victory not only marked Japan as a rising power but also underscored the decline of Russian influence in East Asia. The successful siege of Port Arthur demonstrated Japan's ability to engage in modern warfare and changed the balance of power in the region.""]",7
Sino-Tibetan_relations_during_the_Ming_dynasty,Who was the Tangs biggest rival?,Tibet,"[""The Tang Dynasty's biggest rival was the Liao Dynasty, which was established by the Khitan people in northeastern China. They challenged Tang authority and controlled significant territories, posing a constant military threat during the Tang era. Additionally, the Tang faced conflicts with various other regional powers, including the Tibetan Empire and the Uighurs, but the Liao Dynasty was particularly notable as a major adversary.""]",3
Imamah_(Shia_doctrine),What does each Shia tariqah follow?,its own particular Imam's dynasty,"[""Each Shia tariqah follows its own particular Imam's dynasty.""]",9
North_Carolina,Howmany state parks are in North Carolina?,34,['North Carolina has a total of 41 state parks.'],0
Appalachian_Mountains,Where did the mountains lay before the French and Indian War?,on the indeterminate boundary between Britain's colonies along the Atlantic and French areas centered in the Mississippi basin,"[""Before the French and Indian War, the Appalachian Mountains laid on the indeterminate boundary between Britain's colonies along the Atlantic and French areas centered in the Mississippi basin.""]",8
Adolescence,What is a male's major landmark of puberty?,first ejaculation,"[""A male's major landmark of puberty is the first ejaculation, which typically occurs, on average, at age 13.""]",8
"New_Haven,_Connecticut",How many attended the trials of the Black Panther in 1970?,"12,000","['Approximately 12,000 Panther supporters, college students, and New Left activists attended the trials of the Black Panther in New Haven in 1970.']",8
Montana,When did she vote a second time against war?,1941,"['The provided contexts do not mention any instance of ""she"" voting a second time against war. Therefore, I am unable to provide a specific answer based on the given information. Please provide more context or clarify who ""she"" refers to for a more accurate response.']",0
Eton_College,What is Eton's best-known holiday?,"""Fourth of June""","['Eton\'s best-known holiday is the ""Fourth of June,"" which celebrates the birthday of King George III.']",7
Anthropology,Kinship patterns can included people who are relatives by what cultural ritual involving the exchange of rings and sometimes dowry?,marriage,"['Kinship patterns can include people who are relatives by marriage, which is often formalized through the cultural ritual of marriage that typically involves the exchange of rings and sometimes dowry.']",5
Spanish_language_in_the_United_States,What is the oldest city of the United States territory?,"The oldest city in all of the U.S. territory, as of 1898, is San Juan, capital of Puerto Rico","['The oldest city in the United States territory is San Juan, the capital of Puerto Rico. It was founded by Juan Ponce de León in 1565.']",8
Mosaic,Who was the founder of the Martorana church?,Georgios of Antiochia,"['The Martorana church, located in Palermo, Sicily, was founded by George of Antioch, who was the admiral of Roger II of Sicily.']",7
Korean_War,Why did Kim Il-Sung redeploy his military troops?,to defend Seoul,"['Kim Il-Sung redeployed his military troops in response to the perceived threat from U.S. and UN forces during the Korean War. Initially, he aimed to conquer the South and unify Korea under his regime. However, as the war progressed and the U.S. troops, along with UN forces, pushed back against North Korean advances, he sought to reinforce and reposition his military to counter these actions. The Chinese intervention also necessitated a strategic redeployment of North Korean forces to maintain territorial control and continue fighting against the UN forces.']",2
Detroit,What is the lowest point in Detroit along side?,Detroit River,['The lowest point in Detroit is along the Huron River and in the southeast of the city.'],2
Georgian_architecture,"Where were areas such as kitchens, offices, and service areas generally found?",basement area,"['Areas such as kitchens, offices, and service areas were generally found in the basement area or ""rustic"" section of buildings, as described in the context provided.']",7
CBC_Television,What year did the CBC begin contributing funds to the show Doctor Who?,2005,['The CBC began contributing funds to the show Doctor Who in 2005.'],7
Islamism,What type of sanctions has the US directed at Iran?,economic,"[""The United States has directed various types of sanctions at Iran, primarily focused on economic measures. These sanctions include:\n\n1. **Financial Sanctions**: The US has imposed restrictions on Iranian banks and financial institutions to limit their access to the global financial system. This includes blocking assets and prohibiting transactions with certain Iranian entities.\n\n2. **Trade Sanctions**: The US has enforced bans on the export of specific goods and technologies to Iran, particularly those related to military and dual-use items that could potentially be used to advance Iran's nuclear program or military capabilities.\n\n3. **Oil Sanctions**: The US has targeted Iran's oil industry, which is a significant source of revenue for the Iranian government. This includes restrictions on the sale of Iranian oil and measures aimed at reducing the oil exports from Iran.\n\n4. **Sectoral Sanctions**: These sanctions are aimed at specific sectors of the Iranian economy, such as energy, shipping, and finance, to limit Iran's economic activity and ability to fund its programs.\n\n5. **Sanctions Related to Human Rights Violations**: The US has also imposed sanctions against individuals and entities involved in human rights abuses within Iran.\n\nThese sanctions aim to pressure the Iranian government to change its policies regarding nuclear proliferation, human rights, and regional activities.""]",8
2008_Summer_Olympics_torch_relay,How many supporters face charges for the bridge stunt?,five,"['Three activists and five supporters face charges related to the bridge stunt, totaling eight individuals.']",3
Westminster_Abbey,Under whom was the chapter house built?,Henry III,"[""The context provided does not specify any information regarding the construction of a chapter house or under whom it was built. Therefore, I'm unable to provide an answer to the question based solely on the given excerpts. If you have additional details or another context, please share it for further assistance.""]",0
Space_Race,The first American to orbit around the planet was whom?,John Glenn,"['The first American to orbit the Earth was astronaut John Glenn, who completed three orbits in the Friendship 7 spacecraft on February 20, 1962.']",8
Black_people,"Who argued for Americans to use the term ""African American""?",Jesse Jackson,"['Maulana Karenga argued for Americans to use the term ""African American.""']",0
Geography_of_the_United_States,"Which US state donated Washington, D.C.?",Maryland,"['Maryland donated the land that became Washington, D.C.']",3
Antibiotics,What does antibiosis mean?,against life,"['Antibiosis means ""against life."" It refers to a phenomenon where one organism produces a substance that is harmful or fatal to another organism, particularly in the context of antibacterial drugs that inhibit the growth or survival of bacteria. The term was introduced to describe the interactions observed between certain microorganisms.']",8
Pain,What did Melack's and Casey's paper end with a call towards?,action,"[""The context provided does not mention Melack's and Casey's paper or its contents, therefore I am unable to determine what their paper ended with a call towards. If you have additional information or another context that specifically mentions Melack and Casey, I would be happy to help analyze it.""]",0
Uranium,"Along with leather, what industry uses uranium in dyes and stains?",wood,"['The pottery glazing industry uses uranium in dyes and stains, as uranium glazes were made very inexpensive and abundant due to the byproduct left from uranium mining.']",0
Central_African_Republic,What was inspired by the fall of the Berlin wall?,a pro-democracy movement,"['The fall of the Berlin Wall inspired uprisings that led to the toppling of Communist governments in other Warsaw Pact countries, demonstrating a widespread rejection of Communist rule in Eastern Europe and a desire for democratic reforms.']",7
Textual_criticism,Different documents that represent the same original text are called what?,witnesses,"['Different documents that represent the same original text are called ""witnesses."" In the context of textual criticism, these witnesses may include various copies or versions of the original text that are analyzed to determine the most accurate representation of that original.']",8
Dog,Dog minds have been shaped by thousands of years of contact with what species?,humans.,"[""Dogs' minds have been shaped by thousands of years of contact with humans.""]",2
Classical_music,What theories began to be put in wider practice?,equal temperament,"['Theories related to pragmatism and the application of utilitarianism and economic models to political issues began to be put in wider practice during the 1950s and 1960s. Additionally, the theories emerging from Renaissance humanism, particularly in relation to religious scholarship and philology, laid the groundwork for the Protestant Reformation, which also influenced broader practices in religious and academic contexts. Lastly, theories surrounding emotions, particularly the James-Lange theory of how physiological responses lead to emotional experiences, were also influential in the late 19th century and beyond.']",0
Paris,What dance was created at the Moulin Rouge?,French Cancan,['The dance that was created at the Moulin Rouge is the French Cancan.'],8
Houston,What areas do at-large council members represent?,entire city,['At-large council members represent the entire city.'],8
Transistor,What are the components of a field-effect transistor?,"gate, source, and drain","['A field-effect transistor (FET) has three terminals labeled gate, source, and drain.']",8
European_Union_law,In which case did the Court of Justice hold that a German court couldn't deny a Dutch building company the right to enforce a contract based in Germany?,Überseering BV v Nordic Construction GmbH,['The case in which the Court of Justice held that a German court could not deny a Dutch building company the right to enforce a contract in Germany is Überseering BV v Nordic Construction GmbH.'],10
Adult_contemporary_music,What type of format were adult contemporary and easy listening stations meant to share?,lite,"['Adult contemporary and easy listening stations were meant to share a format that primarily features mainstream music, often aimed at an adult audience, while excluding certain genres like hip hop, dance tracks, and hard rock. The focus is typically on softer, more melodic music, including pop, R&B, and classic hits, appealing to listeners generally within the 25–54 age demographic. These formats often incorporate older songs as well as contemporary hits, providing a blend that caters to a more mature audience.']",2
Lancashire,Who were the most influential fold artists from the region in the 20th century?,The Spinners,"['The most influential folk artists to emerge from the region in the late 20th century were the Liverpool folk group The Spinners, the Manchester folk troubadour Roy Harper, and comedian and broadcaster Mike Harding.']",7
Philadelphia,What was the median household income in 2013?,"$36,836","['The median household income in San Diego rose to $66,715 in 2013, up from $45,733 in 2000. However, the context provided does not explicitly mention the median household income for 2013 for any other location. Therefore, the median household income in 2013 for San Diego is $66,715.']",0
Muammar_Gaddafi,What world leader visited Gaddafi in 2004?,Tony Blair,"[""In 2004, British Prime Minister Tony Blair visited Muammar Gaddafi in Libya. This visit was significant as it marked a turning point in the relations between Libya and the United Kingdom, following Libya's decision to abandon its weapons of mass destruction program.""]",5
Nonprofit_organization,What is the definition of a charity?,nonprofit organisation that meets stricter criteria regarding its purpose and the method in which it makes decisions and reports its finances,"['A charity is a nonprofit organization that meets specific criteria regarding its purpose, which is typically focused on furthering a particular social cause or advocating for a specific point of view. Charities are dedicated to serving the public good rather than making a profit. They use their surplus revenues to achieve their mission rather than distributing profits to shareholders. In many regions, charities must adhere to strict reporting and decision-making protocols, and they may also seek tax-exempt status, which can have income tax implications.']",8
John_von_Neumann,In what year was Von Neumann offered a lifetime professorship? ,1933,['John von Neumann was offered a lifetime professorship in 1933.'],5
Ashkenazi_Jews,"Ashkenazi Jews, regardless of their place of origin, belong to the same what?",ethnic group,"['Ashkenazi Jews, regardless of their place of origin, belong to the same genetic ancestry or lineage, which is predominantly traced back to the Middle East.']",3
Energy,Who discovered the link between mechanical work and the generation of heat?,James Prescott Joule,['James Prescott Joule discovered the link between mechanical work and the generation of heat.'],3
Josip_Broz_Tito,Nehru was a leader of what country?,Indian,['Nehru was a leader of India.'],3
2008_Summer_Olympics_torch_relay,How many torchbearers participated in the relay event in Hong Kong?,120,['A total of 120 torchbearers participated in the relay event in Hong Kong.'],8
"Atlantic_City,_New_Jersey",How many households had children under the age of 18 living with them?,27.7%,"[""To determine the number of households with children under the age of 18 living with them, we can consider the provided statistics from various contexts. Here are some examples from the context:\n\n1. Raleigh, North Carolina: 26.5% of 112,608 households = 29,903 households\n2. Ann Arbor, Michigan: 23.0% of 45,693 households = 10,522 households\n3. Atlantic City, New Jersey: 27.7% of 15,848 households = 4,382 households\n4. Oklahoma City: 29.4% of 230,233 households = 67,769 households\n5. Philadelphia: 24.9% of households (exact number not provided) = estimated based on percentage.\n\nThe numbers can be summed up directly if the specific count of households is provided for each context. However, if you need a singular number rather than a sum from various locations, please clarify how you'd like me to proceed. As it stands, there isn’t a fixed total from the context given without choosing specific locations.""]",3
Rhine,Where does two thirds of the Rhine flow outside of Germany?,"['Waal', 'through the Waal']",['Two thirds of the Rhine flows outside of Germany into the Netherlands.'],2
Annelid,What type of annelids are tube-dwelling?,Siboglinidae,"['Tube-dwelling annelids belong to a few marine species in the family Siboglinidae, which lack cuticles and live in protective tubes. These organisms have specific adaptations to their environments, such as symbiotic bacteria in their guts that convert inorganic matter to organic matter.']",3
Virgil,During which time period was Vergilius spelled Virgilius?,Late Empire and Middle Ages,['Vergilius was spelled Virgilius during the Late Empire and Middle Ages.'],3
Middle_Ages,How many major Christian kingdoms existed in Iberia around 1150?,five,"['Around 1150, the major Christian kingdoms in Iberia included the Kingdom of León, the Kingdom of Castile, the Kingdom of Aragon, and the County of Portugal.']",0
Daylight_saving_time,Which part of Brazil observes Daylight Saving Time?,southern Brazil,"['Parts of Brazil that observe Daylight Saving Time include the southeastern states like São Paulo, Rio de Janeiro, and parts of the southern states such as Paraná, Santa Catarina, and Rio Grande do Sul. However, it is important to note that Brazil has discontinued the practice of Daylight Saving Time as of 2019.']",7
Thuringia,Who did Frick remove from the police force?,anyone he suspected of being a republican,"['The context provided does not contain any information about Frick or the police force, nor does it mention any actions taken by Frick regarding the police. Therefore, I am unable to provide an answer to the question about who Frick removed from the police force. If you have any other context or details, please share them.']",0
Buckingham_Palace,Who did William the Conqueror give the site of the palace to?,Geoffrey de Mandeville,"['William the Conqueror gave the site of the palace to Geoffrey de Mandeville, who bequeathed it to the monks of Westminster Abbey.']",7
Qing_dynasty,When did Japan take over Taiwan?,1895,"['Japan took over Taiwan in 1895, following the First Sino-Japanese War. The Treaty of Shimonoseki recognized Korean independence and ceded Taiwan and the Pescadores to Japan.']",8
Roman_Republic,In what year was the Plebiscitum Ovinium initiative enacted?,before 312 BCE,['The Plebiscitum Ovinium initiative was enacted in the year 287 BC.'],2
Old_English,"Along with the nominative, genitive, dative and instrumental, what case did Old English possess?",accusative,"['Along with the nominative, genitive, dative, and instrumental, Old English possessed the accusative case.']",3
Anti-aircraft_warfare,What was under command of the Air Defence UK orgnisation?,Army's Anti-aircraft command,"[""The Army's Anti-aircraft command was under command of the Air Defence UK organization.""]",3
Josip_Broz_Tito,When did the Partisans create the First Proletarian Brigade?,1941,['The Partisans created the First Proletarian Brigade on 21 December 1941.'],3
Anti-aircraft_warfare,What continues to grow along with stealth technology?,anti-stealth technology,"['The context provided does not contain specific information about what continues to grow along with stealth technology. However, in a general understanding of the topic, advancements in military technology, particularly in relation to aircraft and weapon systems, tend to grow alongside stealth technology. This can include enhancements in radar-evading capabilities, advanced materials, and sensor technologies.']",3
Mexico_City,What main event inspired the Museum of Remembrance and Tolerance?,Holocaust,['The Museum of Remembrance and Tolerance was inspired by the Holocaust and aims to showcase major historical events of discrimination and genocide.'],3
Sichuan,Which region did Yellow Tiger conquer in the mid-17th century?,Sichuan,"['Yellow Tiger, also known as Zhang Xianzhong, conquered Sichuan in the mid-17th century.']",3
Somalis,Somali food contains influences from what region?,Southeast Asian,"['Somali food contains influences from the Arabian Peninsula and the Horn of Africa region. This is due to historical trade connections and the adoption of Islam, which brought various culinary practices and ingredients to Somalia.']",0
Frédéric_Chopin,What year did Chopin leave Warsaw?,1830,['Chopin left Warsaw in 1830.'],7
Czech_language,When are nouns in Czech inflected?,to indicate their use in a sentence,"['Nouns in Czech are inflected for number, distinguishing between singular and plural. They are also inflected for gender, case (seven cases in total), and can be affected by the agreement with adjectives, particularly when influenced by cardinal numbers. For example, numbers one through four allow the nouns and adjectives they modify to take any case, while numbers over five require these nouns and adjectives to be in the genitive case when the entire expression is in nominative or accusative case.']",0
Rajasthan,What percentage of India's total area is Rajasthan?,10.4%,"[""Rajasthan comprises 10.4% of India's total area.""]",7
Capacitor,Since when have inexpensive ceramic disc capacitors existed?,the 1930s,['Inexpensive ceramic disc capacitors have existed since the 1930s.'],8
Symbiosis,What is the ultimate result of synnecrosis?,death,['The ultimate result of synnecrosis is death for both organisms involved in the interaction.'],8
Greeks,What important heritage of art  from Greece was celebrated during this time ?,the humanist aesthetic and the high technical standards of Greek art inspired generations of European artists.,"[""The important heritage of art from Greece that was celebrated during this time includes the influence of ancient Greek art on the development of visual arts in the West. Greek art, characterized by its idealistic forms and technical mastery, significantly shaped Roman art and subsequently modern Western artistic traditions. The Hellenistic period saw a shift towards realism and the depiction of emotion, which further enriched the artistic legacy of Greece. Additionally, the revival of Greek cultural elements during the Eastern Roman Empire contributed to a renewed appreciation of classical art, literature, and thought, reinforcing Greece's lasting impact on the arts.""]",7
Royal_assent,"If the Senate approves the law after receiving it from the House, what is written and sent to the government?","""To the King, The States General have accepted the proposal of law as it is offered here.""","['If the Senate approves the law after receiving it from the House, it sends it back to the government with the text ""To the King, The States General have accepted the proposal of law as it is offered here.""']",8
Westminster_Abbey,The first third of what was translated at the abbey?,King James Bible Old Testament,"['The first third of what was translated at the abbey refers to the Old Testament, which was rendered into Greek in the 3rd century BCE and is known as the ""Septuagint.""']",3
MP3,What did German officials seize from SanDisk on September 2006?,MP3 players,"['The provided context does not contain any information regarding an incident involving German officials seizing anything from SanDisk in September 2006. Therefore, I cannot provide an answer based on the given text.']",0
Financial_crisis_of_2007%E2%80%9308,Who was IndyMac's parent corporation?,IndyMac Bancorp,"[""IndyMac's parent corporation was IndyMac Bancorp.""]",8
Muammar_Gaddafi,Who was the president of Tunisia in 1974?,Habib Bourguiba,['The president of Tunisia in 1974 was Habib Bourguiba.'],8
History_of_science,What text is the foundation of the study of the history of science?,History of the Inductive Sciences,"['The foundation of the study of the history of science is often attributed to the works of Aristotle, which were rediscovered and translated during the Renaissance. These works laid the groundwork for scientific inquiry and intellectual development in Western thought.']",2
Flowering_plant,"In taxonomies, what type of group are flowering plants treated?",coherent,"['In taxonomies, flowering plants are treated as a coherent group. They are commonly referred to by the names Angiospermae (Angiosperms) and Anthophyta, but these names are not linked to any specific taxonomic rank. Different classification systems treat flowering plants at various ranks, such as division, class, or subclass, but they are consistently recognized as a distinct group in systematic biology.']",3
Chinese_characters,What are also known as Japanese-coinages?,kokuji,"['Japanese-coinages are known as ""kokuji.""']",8
Crimean_War,"In September of 1855, how many Turks could be found at Batum?",8000,"['In September 1855, there were Turkish forces at Batum, but the exact number is not specified in the provided context. The context mentions events leading to the fall of Sevastopol and a Turkish landing at Batum, but it does not provide a specific figure for the Turkish troops present at that time.']",0
Daylight_saving_time,What natural resource were Germany and Austria-Hungary trying to conserve by using DST?,coal,"['Germany and Austria-Hungary were trying to conserve energy by using Daylight Saving Time (DST). The idea behind DST is to make better use of daylight during the longer days of summer, thereby reducing the need for artificial lighting and saving fuel.']",0
Czech_language,What didn't Dobrovský think Czech had a chance of returning as?,a major language,['Dobrovský did not think Czech had a realistic chance of returning as a major language.'],3
Switzerland,What did General Henry Guisan order a general mobilisation of during World War II?,armed forces,['General Henri Guisan ordered a general mobilization of the Swiss Army during World War II.'],2
Renewable_energy_commercialization,What country has been increasing its support for the fossil fuel and nuclear industries?,United States,['The United States has been increasing its support for the fossil fuel and nuclear industries.'],0
Tuberculosis,How many patients were diagnosed with tuberculosis in 2010?,8.8 million,"['In 2010, an estimated 8.8 million new cases of tuberculosis were diagnosed.']",8
United_States_dollar,What dictates that a receipt for expenditures of all public money must be published?,The Constitution,"['The requirement that a receipt for expenditures of all public money must be published is dictated by the Constitution, which states, ""a regular Statement and Account of the Receipts and Expenditures of all public Money shall be published from time to time."" This provision is further specified by Section 331 of Title 31 of the United States Code.']",7
