title,question,expected_answer,generated_answer,is_similar
Beyoncé,Which month and year did Beyonce credit Madonna for inspiring her to take control of her career?,February 2013,['Beyoncé credited Madonna for inspiring her to take control of her career in February 2013.'],2
North_Carolina,"Fishing, hunting, and birdwatching are what kind of activities that are provided in North Carolina?",recreational,"['Fishing, hunting, and birdwatching are recreational activities provided in North Carolina.']",5
Guam,What are the names of the two colleges in Guam?,The University of Guam (UOG) and Guam Community College,['The two colleges in Guam are the University of Guam (UOG) and Guam Community College.'],9
Immune_system,What are one of the key cell types of the adaptive immune system?,T cells,['One of the key cell types of the adaptive immune system is the T cell.'],8
Anti-aircraft_warfare,Projectiles must either be guided to the target or aimed where?,at the predicted position of the target at the time the projectile reaches it,"['Projectiles must either be guided to the target or aimed where they will land, accounting for factors like trajectory and distance.']",4
Edmund_Burke,Which continent did Jacobinism affect?,Europe,['Jacobinism affected all of Europe.'],7
London,From what school in London would a student receive an MBA?,the London Business School,['A student would receive an MBA from the London Business School in London.'],7
Railway_electrification_system,What was the reason some electrifications were removed after a while?,through traffic to non-electrified lines,"['Some electrifications were removed because of the through traffic to non-electrified lines, which made it necessary to perform time-consuming engine switches or use expensive dual mode engines to make connections. This issue primarily affected long-distance trips, where the economics of maintaining electrification became less favorable if the entire network was not electrified.']",7
1973_oil_crisis,"What does it mean when currencies are left to ""float?""","['(rise and fall according to market demand', 'rise and fall according to market demand', 'to ""float"" (rise and fall according to market demand)']","['When currencies are left to ""float,"" it means that their values are determined by market forces, such as supply and demand, rather than being fixed or pegged to another currency or a commodity like gold. This allows the value of the currency to fluctuate freely based on economic conditions, trade balances, interest rates, and other factors, leading to changes in exchange rates over time.']",7
Asthma,What other type of disorders are frequent in asthma sufferers?,Psychological disorders,"['A number of other health conditions occur more frequently in those with asthma, including gastro-esophageal reflux disease (GERD), rhinosinusitis, and obstructive sleep apnea. Additionally, psychological disorders such as anxiety disorders and mood disorders are also more common in asthma sufferers.']",7
Antibiotics,What besides ongoing metabolic activity is required in bactericidal activity?,division of bacterial cells,"['Besides ongoing metabolic activity, bactericidal activity often requires the division of bacterial cells.']",5
Computer,What are the devices called that are from an external source?,Peripheral devices,"['The devices from an external source are called external portable USB hard disk drives, or simply external drives.']",3
Egypt,What color was frequently used in Egyptian designs?,Egyptian blue,"['Red was frequently used in Egyptian designs, particularly as a pigment for wall paintings, often representing the skin color of men. Additionally, ancient Egyptians manufactured red ochre for various artistic purposes, and it had both positive and negative associations in their culture.']",0
Tuvalu,What formations was the Royal Society studying?,coral reefs,"[""The Royal Society was studying formations related to Robert Boyle's experimental philosophy and the foundations of scientific knowledge, particularly focusing on methodologies that emphasized experimentation and empirical observation. It facilitated the witnessing of experiments as a collective act, which was crucial for establishing credibility and legitimacy in scientific inquiry. The Society acted as a clearinghouse for intellectual correspondence and exchange, contributing to the spread of Enlightenment ideas and the development of organized science in Europe.""]",0
American_Idol,What show was Pop Idols based on?,Popstars,['Pop Idol was based on the New Zealand television singing competition Popstars.'],3
Friedrich_Hayek,Which whom did Hayek share a Nobel prize?,Gunnar Myrdal,['Friedrich Hayek shared the Nobel Memorial Prize in Economic Sciences with Gunnar Myrdal in 1974.'],5
Neolithic,What era saw an increase in permanently settled farming towns?,the Bronze Age,"['The era that saw an increase in permanently settled farming towns corresponds to the Neolithic period, also referred to as the Formative stage in America. This period was characterized by the development of agriculture, which made permanent houses and towns possible as communities transitioned from nomadic lifestyles to settled agricultural societies.']",0
Liberia,What were the HIV infection rates in 2007?,2%,"[""In 2007, the HIV infection rates mentioned are as follows:\n- Swaziland: 38.8% of tested pregnant women were infected with HIV.\n- Namibia: Approximately 13.1% of the adult population was infected with HIV.\n- Mali: While the specific HIV infection rate for Mali is not mentioned in the context, it is noted that the country faced significant health challenges, including high infant mortality rates. \n\nThese figures reflect the HIV epidemic's substantial impact in these regions during that year.""]",0
Political_corruption,What is it called when government officials use their power for private gain?,Political corruption,"['It is called ""political corruption.""']",10
Switzerland,In what year did the fall of the Agri Decumates territory transform today's Switzerland?,about 260 AD,"[""The fall of the Agri Decumates territory transformed today's Switzerland around 260 AD.""]",8
"New_Haven,_Connecticut",According to the institution what leads to inaccurate analysis of the city?  ,cities of identical population,"[""The context suggests that the inaccurate analysis of the city may arise from a combination of underfunded city services, financial difficulties, and potentially flawed crime analysis models, such as those used by the FBI for interpreting results. For a more holistic understanding, it could also include a lack of consensus among sociologists and criminologists regarding the causes of crime rate changes, as they cite factors like new policing tactics, demographic changes, and historical pollution issues which may not be adequately considered or align in analyses regarding the city's situation.""]",0
Group_(mathematics),What concepts are fundamental to number theory?,adele rings and adelic algebraic groups,"[""Fundamental concepts in number theory include prime numbers, prime ideals, the fundamental theorem of arithmetic, Goldbach's conjecture, the twin prime conjecture, and various classifications and properties of numbers, such as even and odd integers. Other important concepts are additive number theory, which studies the representations of numbers as sums of primes, and the notion of prime elements and ideals in algebraic structures. Additionally, connections to other fields like analytic and algebraic aspects of numbers, as well as their applications in cryptography, are also relevant.""]",0
Frédéric_Chopin,There are over 80 societies throughout the world that have been established because of Chopin and his music according to who?,The Fryderyk Chopin Institute of Poland,"['According to the Fryderyk Chopin Institute of Poland, there are over 80 societies worldwide devoted to Chopin and his music.']",3
Pharmacy,In which two codes were the roles of pharmacists codified?,"['the Taihō Code (701) and re-stated in the Yōrō Code (718)', 'Taihō Code (701) and re-stated in the Yōrō Code']",['The roles of pharmacists were codified in the Taihō Code (701) and the Yōrō Code (718).'],8
Seven_Years%27_War,How did the British support Prussia?,"shipping supplies and ₤670,000","[""The British supported Prussia during the Seven Years' War by providing substantial financial subsidies to aid in its military campaigns. They forged an alliance with Prussia in the Diplomatic Revolution of 1756, wherein Britain offered financial aid to enable the deployment of troops to defend Prussian interests, particularly against Austria and its allies. Britain's strategy involved a dual approach, utilizing naval power to blockade and bombard enemy ports while also facilitating the rapid movement of troops by sea. This collaboration with Prussia allowed the British to leverage their financial strength to support military efforts on the continent and in the colonies.""]",0
Houston,What is the total length of the Houston faults?,310 miles,['The total length of the Houston faults is up to 310 miles (500 km).'],9
Age_of_Enlightenment,In what country was the model constitution of 1791 in effect for only one year?,Poland,['The model constitution of 1791 was in effect for only one year in Poland.'],3
Gramophone_record,Whom found Wente-style condenser microphones helpful?,P. G. A. H. Voigt,"['Wente-style condenser microphones were found helpful by early electric recording engineers and producers, as they provided a brilliant midrange sound and generally offered more accurate reproduction compared to carbon microphones.']",0
"Raleigh,_North_Carolina",What happened in the 20th century?,Research Triangle Park,"['The 20th century was marked by significant global events and transformations. Key developments included:\n\n1. **World Wars**: Two major conflicts, World War I (1914-1918) and World War II (1939-1945), reshaped political boundaries, economies, and societies across the globe. World War I led to the disintegration of empires, the rise of new nations, and set the stage for WWII due to unresolved tensions and reparations.\n\n2. **Social and Cultural Changes**: The early part of the century saw the Roaring Twenties, characterized by economic prosperity, cultural dynamism, and significant social changes, including shifts in gender roles symbolized by the flapper movement. This period was associated with new technologies and art forms, including jazz music.\n\n3. **Decolonization**: Post-World War II, many nations in Africa, Asia, and the Caribbean gained independence from colonial powers, leading to the emergence of new nations and national identities.\n\n4. **Cold War**: The period of ideological, political, and military tension between the Soviet Union and the United States, from the end of World War II until the early 1990s, influenced global alliances and conflicts.\n\n5. **Technological Advancements**: The 20th century experienced rapid technological progress, including advancements in communication (radio, television, and eventually the internet), transportation (automobiles and commercial aviation), and medicine.\n\n6. **Human Rights Movements**: The century saw the rise of movements for civil rights, women’s rights, and anti-colonial struggles, leading to significant social and legal changes in many countries.\n\n7. **Economic Developments**: The global economy underwent transformations, including the Great Depression in the 1930s, the post-war economic boom, and the rise of neoliberalism in the later decades.\n\nOverall, the 20th century was a period of profound change that shaped the modern world in many ways—politically, socially, economically, and culturally.']",0
Arsenal_F.C.,By 2009 what competition has Arsenal Ladies been the only ladies team to have won?,UEFA Women's Cup,"[""By 2009, Arsenal Ladies were the only English side to have won the UEFA Women's Cup.""]",3
United_States_dollar,What is most common paper made of?,wood fiber,"['Most common paper is made from wood pulp, which can be processed through mechanical or chemical methods. Mechanical pulps contain significant amounts of lignin, while chemical pulps, often referred to as wood-free papers, have had lignin removed and are generally used for higher quality paper products.']",3
Ashkenazi_Jews,What percentage of the US population is comprised of Ashkenazi Jews?,2%,"['The provided context does not specify the percentage of the U.S. population that is comprised of Ashkenazi Jews. However, it mentions that Ashkenazi Jews have made up the majority of the American Jewish community since 1750, but it does not provide specific numerical percentages regarding their representation within the overall U.S. population. Therefore, based on the given information, the answer cannot be determined.']",0
FA_Cup,Who show the 2011 final? ,The 2011 final was also shown live on Sky 3D in addition to ESPN,"['The 2011 FA Cup final was shown live on ESPN and ITV. Additionally, it was also shown live on Sky 3D, which provided 3D coverage for the event.']",8
Memory,"When remembering your first day of school or first dance, which memory are you using?",Episodic memories,['You are using episodic memory.'],8
Szlachta,WHat was the name of the distinct element from a nnon-Slavic warrior class?,Lechici/Lekhi (Lechitów):,"['The distinct element from a non-Slavic warrior class mentioned in the contexts is the ""Varangians,"" who were Scandinavians (Vikings) involved in the early formation of the Rus\' state.']",0
Dwight_D._Eisenhower,In what city were the appreciation medals minted?,Philadelphia,['The appreciation medals were minted in Philadelphia.'],3
Old_English,During what century did Scandinavians begin to settle in England?,9th,['Scandinavians began to settle in England during the 9th century.'],8
"Atlantic_City,_New_Jersey",What percentage of the population was under the age of 18?,24.6%,"[""The percentage of the population under the age of 18 varies by context. \n\n1. In Boston, it was 21.9%.\n2. In Mali, about 48% of Malians were younger than 12 years old (which does not directly answer the question but indicates a large proportion).\n3. In Philadelphia, it was 22.5%.\n4. In Ann Arbor, Michigan, it was 16.8%.\n5. In Bern, children and teenagers (0–19 years old) made up 15.1% of the population.\n\nPlease clarify if you're looking for a specific location or context among these.""]",0
Southampton,What's the name of the landmark on Commercial Road where remains of the friars' water system can be seen?,Conduit House,"[""The landmark on Commercial Road where remains of the friars' water system can be seen is Conduit House.""]",8
Time,In what ways can a sequence of events be presented?,"in text, tables, charts, or timelines","['A sequence of events can be presented in various formats, including text, tables, charts, or timelines. Additionally, the description of the items or events in a sequence may include timestamps to indicate the timing of each event. If the sequence also provides location information alongside time, it may be referred to as a world line.']",8
Professional_wrestling,What do special referees have the ability to do?,"They also have the power to eject from ringside any of the heel wrestler's entourage/stable, who may otherwise interfere with the match.","[""Special referees have the ability to influence the outcome of a wrestling match for added dramatic impact. They can intervene in matches, including fighting back against hostile wrestlers, ejecting a heel wrestler's entourage from ringside to prevent interference, and ensuring the match's fairness while often exhibiting a bias towards face wrestlers. Additionally, they can also stop the match if a wrestler is injured or cannot safely continue.""]",7
"Tucson,_Arizona",Who bought The sanitarium in 1928?,Harvey Adkins,['Harvey Adkins bought the sanitarium in 1928.'],3
Switzerland,"Where did the Alemanni settle in the 8th century, forming Alemannia?",valleys of the Alps,"['The Alemanni settled in the valleys of the Alps in the 8th century, forming Alemannia.']",7
Queen_Victoria,Who did Victorias eldest daughter marry?,Prince Frederick William of Prussia,"[""Victoria's eldest daughter married Prince Frederick William of Prussia.""]",7
Endangered_Species_Act,What was the estimated population of the whooping crane in 1941?,16 birds,['The estimated population of the whooping crane in 1941 was about 16 birds still in the wild.'],8
University_of_Notre_Dame,Who was the president of Notre Dame in 1879?,Rev. William Corby,['The president of Notre Dame in 1879 was Andrew Morris.'],0
Space_Race,"The Soviet, N1 Rocket exploded and was destroyed on what date?","July 3, 1969","['The context provided does not specify the exact date when the Soviet N1 rocket exploded and was destroyed. Therefore, I cannot provide an answer based solely on the information given. However, historical records indicate that the first test flight of the N1 rocket ended in an explosion on July 3, 1969.']",8
Imperialism,The amount of land a country controls is its greatest what?,distinction,['The amount of land a country controls is its greatest distinction or characteristic.'],3
Elizabeth_II,Where were the royal princesses educated?,at home,"['The royal princesses, Elizabeth and Margaret, were educated at home under the supervision of their mother and their governess, Marion Crawford.']",7
2008_Summer_Olympics_torch_relay,Who hosted the 1998 Winter Olympics?,Nagano,"['The 1998 Winter Olympics were hosted by Nagano, Japan.']",7
Arnold_Schwarzenegger,"What group awarded Schwarzenegger the title of one of the 11 ""worst governors"" in a 2010 report?",Citizens for Responsibility and Ethics in Washington,"['The group that awarded Schwarzenegger the title of one of the 11 ""worst governors"" in a 2010 report is the ""Cato Institute.""']",0
Tajikistan,What did they go to war against Bolshevick?,to maintain independence,"['They went to war against the Bolshevik armies in a futile attempt to maintain independence. This conflict involved various groups in Central Asia, notably associated with the term ""basmachi,"" as they resisted Bolshevik control and sought to preserve their autonomy.']",8
Cyprus,What type of climate does Cyprus have?,one of the warmest climates in the Mediterranean,"['Cyprus has a warm Mediterranean climate, characterized by hot, dry summers and mild, wetter winters. The average annual temperature on the coast is around 24 °C (75 °F) during the day and 14 °C (57 °F) at night. Summers generally last about eight months, beginning in April with average temperatures of 21–23 °C (70–73 °F) during the day and ending in November with average daytime temperatures of 22–23 °C (72–73 °F). During the summer months of July and August, daytime temperatures can reach around 33 °C (91 °F) on the coast.']",8
Antibiotics,When was tyrothricin created?,1939,['Tyrothricin was reported as discovered in 1939.'],8
Miami,What airport is the largest international port of entry for overseas air travelers in the United States?,John F. Kennedy International Airport,['The largest international port of entry for overseas air travelers in the United States is John F. Kennedy International Airport (JFK) in New York.'],8
United_States_dollar,"Outside of Mexico, where else was the Spanish dollar minted?",Peru,"['Outside of Mexico, the Spanish dollar was also minted in Peru.']",3
Bird,What type of birds lay eggs in the nests of conspecifics to increase their reproductive output?,non-obligate brood parasites,['Non-obligate brood parasites lay eggs in the nests of conspecifics to increase their reproductive output.'],7
Hellenistic_period,What is a common Attic-based dialect?,Koine Greek,"['A common Attic-based dialect is Ancient Greek, specifically the Attic dialect, which was spoken in Athens and became the standard form of the Greek language during the classical period.']",2
Armenia,Who vanquished Bagratid Armenia?,the Byzantine Empire,"['Bagratid Armenia was vanquished by the Seljuk Turks, who defeated the Byzantines and conquered Armenia at the Battle of Manzikert in 1071.']",3
The_Sun_(United_Kingdom),In what textbook did David Randall write his opinion?,The Universal Journalist,"['The provided contexts do not mention David Randall or any textbook associated with him. Therefore, I cannot answer your question based on the given information.']",0
Near_East,What region has no mention?,the Balkans,"['The region that has no mention in the provided contexts is ""Near East."" While there are multiple references to the Near East throughout the contexts, it is often mentioned in comparison to other regions or as part of broader discussions, but there is no specific mention or focus on it that stands alone.']",0
Arsenal_F.C.,What value did Forbes place on Arsenal in 2015?,$1.3 billion,['Forbes valued Arsenal as a whole at $1.3 billion in 2015.'],8
Alsace,What was the population of Alsace in 1846?,"1,067,000","['The population of Alsace in 1846 was 1,067,000.']",8
The_Blitz,How was it determined that homes of industrial workers were targeted?,Captured German air crews,"['Captured German air crews indicated that the homes of industrial workers were deliberately targeted. This shift in bombing strategy, from precision bombing to area bombardment and the increased use of incendiaries, suggested that less care was taken to avoid civilian property close to industrial sites.']",3
Elizabeth_II,Where did Elizabeth tour as a celebration of her jubilee?,United Kingdom,"['Elizabeth conducted an extensive tour of the United Kingdom as part of the celebrations for her Diamond Jubilee in 2012. Additionally, she began her Golden Jubilee tour in Jamaica in 2002.']",2
Germans,in What conflict of the German war did the Prussians successfully create the North German Confederation?,(Battle of Königgrätz,"[""In the Austro-Prussian War (also known as the Seven Weeks' War) of 1866, the Prussians successfully defeated the Austrians and created the North German Confederation.""]",5
USB," For USB 3.0, typical write speed is what?",70–90 MB/s,"['For USB 3.0, the typical write speed is 70–90 MB/s.']",9
American_Idol,Which two new judges joined Randy Jackson on the judges' panel?,Jennifer Lopez and Steven Tyler,"[""Mariah Carey and Nicki Minaj joined Randy Jackson on the judges' panel.""]",0
Endangered_Species_Act,What prompts the need for formal consultation?,if the harm is believed to be likely,"['The need for formal consultation is prompted when there is a belief that harm to a species or its habitat may occur as a result of an action, such as timber harvest. This formal consultation follows an informal assessment to determine whether harm is likely. The formal consultation is necessary to evaluate the specific risks to the species and its habitat and to consider whether the proposed action will aid or hinder the recovery of the listed species.']",7
Great_power,What are middle powers?,"those nations which exercise a degree of global influence, but are insufficient to be decisive on international affairs","['Middle powers are nations that exercise a degree of global influence but do not possess enough power to be considered decisive in international affairs. Unlike great powers, which have significant military, economic, and diplomatic strength, middle powers typically have limited influence and operate within a more regional or international context without asserting dominance. They are recognized for their contributions to global governance and diplomacy but lack the overwhelming capabilities of great or superpowers.']",9
Qing_dynasty,What did the Qing get from the Treaty of Kyakhta?,Mongolia,"['From the Treaty of Kyakhta, the Qing dynasty gained a solidified diplomatic understanding with Russia, which included the approval of territory concessions and trading rights. This treaty allowed the Qing to have a free hand in dealing with the situation in Mongolia, thus strengthening their control over the region and minimizing Russian interference in their inner affairs.']",3
Gamal_Abdel_Nasser,How did the Egyptian people react to Nasser after the conference?,welcomed by large crowds,"[""After the conference, the Egyptian people reacted with overwhelming support for Nasser, particularly following the demonstrations that called for his reinstatement after his initial resignation following Egypt's defeat in the 1967 Six-Day War. This outpouring of public support highlighted his popularity and the strong connection he had with the Egyptian populace, leading to his return to office. His policies and leadership style had garnered significant loyalty among the people, culminating in his funeral, which drew five million mourners and demonstrated the profound impact he had on the Arab world.""]",7
Glacier,In what year were twice as many glacial earthquakes seen than in any other year in Greenland?,2005,['Twice as many glacial earthquakes were recorded in Greenland in 2005 than in any other year.'],5
Cyprus,What policy could not be abandoned in 1964?,enosis,"[""The policy that could not be abandoned in 1964 was the affirmative action policy aimed at promoting civil rights and preventing discrimination in employment, as exemplified by the Civil Rights Act of 1964. This legislation was a significant step in addressing racial discrimination and aimed to ensure equal opportunities for all individuals, regardless of race, color, religion, or national origin. The foundation for these actions stemmed from earlier executive orders by President John F. Kennedy and Lyndon B. Johnson, which reinforced the government's commitment to eliminate discrimination.""]",0
"St._John%27s,_Newfoundland_and_Labrador",How many seats does the St. John's Arts and Culture theatre have?,1000,"[""The St. John's Arts and Culture Centre has a theatre that seats 1000 people.""]",7
Culture,"Samuel changed something that was in the old meaning of the metaphor, what was it?",no longer assuming that philosophy was man's natural perfection,"['The question seems to refer to a change in the interpretation or meaning of a metaphor, likely within a religious or philosophical context, as suggested by the various topics covered in the provided contexts. However, none of the contexts specifically mention ""Samuel"" or detail any specific metaphor being changed by him.\n\nIf we analyze the context broadly, it could relate to interpretations from religious texts, linguistic shifts in translation, or philosophical discussions about identity and existence. Without a specific reference to Samuel or a metaphor in the provided contexts, it\'s difficult to pinpoint what exactly was changed.\n\nIf you have a particular metaphor in mind or further context regarding Samuel\'s actions, please provide that, and I would be glad to help clarify!']",2
Royal_assent,"Since 1993, which body has had power to enact measures?",Sodor and Man Diocesan Synod,"['Since 1993, the power to enact measures has been delegated to the lieutenant governor in the context of the Isle of Man, as noted in the provided context regarding the Act of Tynwald upon the Royal Assent.']",0
London,"What was London's original name, as founded by the Romans?",Londinium,"[""London's original name, as founded by the Romans, was Londinium.""]",8
Tuvalu,What does the trade agreement encompass?,Economic Partnership Agreement,"['The trade agreement encompasses the principles of free movement of goods, services, labor, and capital among participating countries. It aims to reduce barriers to trade, such as customs and differing regulations, to facilitate commerce and economic growth. The agreement prioritizes not only free trade but also other values such as public health, consumer protection, labor rights, fair competition, and environmental improvement. It is designed to ensure that the benefits of trade are more evenly distributed, addressing concerns that without standards, free trade might disproportionately benefit large businesses while burdening those with less bargaining power, including workers, consumers, small businesses, and developing industries.']",3
Antenna_(radio),What part of the radio signal creates voltage?,electrical component,"[""The part of the radio signal that creates voltage is the electric field associated with the electromagnetic wave. When the antenna intercepts the electromagnetic wave, the varying electric field induces a tiny voltage at the antenna's terminals, which can then be applied to a receiver for amplification. The oscillation of the current supplied to the antenna also contributes to the generation of voltage due to the relationship between current, voltage, and impedance in the antenna system.""]",3
Southern_California,Which organizations most commonly divide and promote the state?,"['AAA Auto Clubs', 'regional tourism groups']","['The organizations that most commonly divide and promote the state are political parties. Political parties organize themselves into various forms and often align along similar policy lines, influencing the structure and functioning of the state. Examples include international organizations of political parties such as the Socialist International, Liberal International, and various national parties that reflect and shape state policies and political divisions.']",0
Estonia,What year did Estonia win the Eurovision Song Contest?,2001,['Estonia won the Eurovision Song Contest in 2001.'],3
Buddhism,When did a number of modern movement in Buddhism emerge?,second half of the 20th Century,['A number of modern movements in Buddhism emerged during the second half of the 20th Century.'],8
Cyprus,How long is the term for an elected member of the House of Representatives?,five-year term,['An elected member of the House of Representatives serves a term of six years.'],0
Armenia,Who provided the Armenians with supplies?,Moscow,"['The British and French provided the Armenians with supplies during their historical struggles and conflicts, particularly during World War I when Armenians faced persecution.']",0
Spectre_(2015_film),What other Bond film was promoted on social media?,Skyfall,"['The other Bond film that was promoted on social media is ""Skyfall.""']",8
BeiDou_Navigation_Satellite_System,"At the time when BeiDou-2 system began offering services, what was the positioning data the system was able to provide?",between longitude 55°E to 180°E and from latitude 55°S to 55°N,"['When the BeiDou-2 system began offering services on a trial basis in December 2011, it was able to provide positioning data accurate to within 25 meters. As the system continued to develop and more satellites were launched, it pledged to offer general users positioning information accurate to the nearest 10 meters.']",0
Bacteria,What shape does usually cocci type of bacteria can be?,spherical,['Cocci type of bacteria are typically spherical in shape.'],8
Hunter-gatherer,Where did hunter-gatherer peoples live?,sparsely wooded areas,"['Hunter-gatherer peoples lived in various regions across the world, including the Great Plains of the United States and Canada, parts of the New World, Sub-Saharan Africa, Siberia, and all of Australia. They were often found in areas that were arid or tropical forests, and they were typically organized into groups based on kinship and tribal membership. Additionally, many hunter-gatherers continued their traditional lifestyles, although their populations have been in decline due to pressure from agricultural and pastoral communities. Notable remaining full-time hunter-gatherers today include the Hadza of Tanzania and some indigenous peoples of the Amazonas (Aché), Central and Southern Africa (San people), New Guinea (Fayu), the Mlabri of Thailand and Laos, and the Vedda people of Sri Lanka.']",2
Pub,What is the present name of the former Crown and Anchor?,The Crown Tavern,['The present name of the former Crown and Anchor is The Crown Tavern.'],8
Vacuum,"If all matter is removed from a vacuum, would it be empty space?","it would still not be ""empty""","['No, even if all matter were removed from a vacuum, it would still not be considered empty space due to vacuum fluctuations, dark energy, transiting gamma rays, cosmic rays, neutrinos, and other phenomena in quantum physics.']",8
Communication,What field of communication has been investigated more thoroughly?,vibrational communication,"['The field of communication that has been investigated more thoroughly is animal communication, specifically within the study known as zoo semiotics.']",2
American_Idol,How much did advertisers spend for a 30 second ad spot during American Idol in its seventh season? ,"$737,000","[""During American Idol's seventh season, advertisers spent an average of $737,000 for a 30-second ad spot.""]",8
Korean_War,Who was tasked with reorganization and deploying of the US military?,General Omar Bradley,"['The Secretary of Defense is tasked with the reorganization and deploying of the US military. The operational control of the services follows a chain of command from the President to the Secretary of Defense, who directs the unified combatant commanders in their areas of responsibility.']",0
Group_(mathematics),What university class year belonged to the group of theorists?,1960–61,"[""The class year associated with the group of theorists mentioned, particularly in the context of the University of Chicago's Group Theory Year, is 1960–61.""]",8
Elizabeth_II,What did Elizabeth do after Heath adviser her?,fly back to Britain,"[""After British Prime Minister Edward Heath advised Queen Elizabeth II to call a general election in the middle of her tour of the Austronesian Pacific Rim, she flew back to Britain. The election resulted in a hung parliament, leading to discussions about forming a coalition government. Ultimately, after the negotiations failed, the Queen asked Labour's Harold Wilson to form a government.""]",8
Republic_of_the_Congo,What is the average temperature range in the Congo during the night time?,16 °C (61 °F) and 21 °C (70 °F),['The average night temperature in the Republic of the Congo generally ranges between 16 °C (61 °F) and 21 °C (70 °F).'],10
Washington_University_in_St._Louis,What percent of applicants were admitted to Olin Business School in 2007? ,14%,"[""In 2007, the Olin Business School's undergraduate program admitted only 14% of applicants.""]",8
Brigham_Young_University,What is the name of BYU's foreign language living experience?,Foreign Language Student Residence,"[""The name of BYU's foreign language living experience is the Foreign Language Student Residence.""]",9
Post-punk,How did post-punk take on rock and roll?,conceptual assault,"['Post-punk took on rock and roll by challenging and redefining its conventions. Artists within the movement sought to reject traditional rock aesthetics and narratives, promoting a ""conceptual assault"" on established norms. This involved experimenting with new production techniques and integrating a diverse range of musical styles, such as dub, electronic music, disco, noise, jazz, and avant-garde influences, rather than adhering to the commonly accepted rock frameworks. \n\nAdditionally, post-punk musicians often avoided conventional influences and embraced an avant-garde aesthetic, distancing themselves from the high cultural references associated with iconic rock artists of the previous decades, like the Beatles and Bob Dylan. They approached recording studios as instruments in themselves, pushing for innovative and novel sonic explorations. Many artists also maintained an anti-corporatist stance, opting for independent production methods and fostering alternative music scenes that diverged from mainstream industry practices.\n\nUltimately, post-punk not only critiqued rock music but also expanded its scope by creating an intersection with art and other cultural forms, thus transforming the landscape of popular music.']",8
Law_of_the_United_States,What might a suspect use to challenge their detention?,writ of habeas corpus,['A suspect might use the writ of habeas corpus to challenge their detention.'],7
Chihuahua_(state),The Plan de Guadalupe refused to recognize who as the president?,Huerta,['The Plan de Guadalupe refused to recognize Huerta as the president.'],3
Pub,What is an example of a memorable name for a pub chain?,Slug and Lettuce,"['An example of a memorable name for a pub chain is ""Slug and Lettuce.""']",8
Classical_music,Tensions about what increased during the Romantic era?,key signatures,['Tensions about key signatures increased during the Romantic era.'],3
Gregorian_calendar,The Gregorian calendar is an improvement over what other calendar?,Julian,['The Gregorian calendar is an improvement over the Julian calendar.'],0
Normans,What year did the storm hit Richard's fleet?,1191,"[""The storm hit Richard's fleet during the events described in the context related to the treasure ship, which took place in May 1191.""]",5
Gene,What are sets of three nucleotides known as?,codons,['Sets of three nucleotides are known as codons.'],8
United_States_Air_Force,When did Congress authorize the creation of two new senior officer grades?,1958,['Congress authorized the creation of two new senior enlisted ranks in 1958.'],7
Arena_Football_League,Who first reported the closure of the New Orleans VooDoo?,ESPN,['Tom Benson announced the closure of the New Orleans VooDoo.'],0
Alps,What name has been used as a name for a number of mountainous areas across Europe? ,Albania,['Albania'],9
General_Electric,During which decade did GE start manufacuring computers?,1950s,['GE started manufacturing computers in the 1950s.'],8
Translation,What are the syntax characteristics of a text's source language adjusted to for a target language?,syntactic requirements,"[""The syntax characteristics of a text's source language are adjusted to the syntactic requirements of the target language. This may involve reproducing the original order of sememes and word order, as well as reinterpreting the grammatical structure when necessary, such as shifting from active to passive voice or vice versa.""]",7
Race_(human_categorization),What does law enforcement feel appearance characteristics of individuals help them do to those individuals?,apprehend,"[""Law enforcement feels that appearance characteristics of individuals help them arrive at a general description that will readily suggest the individual's appearance. This aids officers in the task of identifying and apprehending suspects by providing a quick reference to distinguish individuals based on easily noticed traits such as skin color, hair texture, eye shape, and other distinguishing characteristics.""]",3
Premier_League,When will the BBC's weekend highlights package run out?,2016,"[""The BBC's weekend highlights package will run until 2016.""]",3
Valencia,Who was Spain's 18th Prime Minister?,Espartero,"[""Spain's 18th Prime Minister was **Juan Narváez**, who served from 16 September 1840 to 21 May 1841.""]",0
Madonna_(entertainer),What is Madonna's real name?,Madonna Louise Ciccone,"[""Madonna's real name is Madonna Louise Ciccone.""]",8
Myanmar,Has the travel industry considered making changes to fight plans for Myanmar ?,"5 international airlines and increasing numbers of airlines have began launching direct flights from Japan, Qatar, Taiwan, South Korea, Germany and Singapore.","['The travel industry has indeed faced challenges related to Myanmar, particularly due to ongoing human rights concerns and the political situation in the country. While there is no specific mention of the travel industry making changes to ""fight plans"" for Myanmar in the provided contexts, there are indications that tourism is seen as a potential means of economic development, especially in Southeast Asia. Additionally, concerns about human rights abuses may influence the decisions of travel companies and tourists regarding their plans to visit Myanmar. However, the contexts do not provide specific details on any active changes being made by the travel industry in response to these issues.']",0
New_York_City,In what city are the New Jersey Devils located?,"Newark, New Jersey","['The New Jersey Devils are located in Newark, New Jersey.']",7
Canadian_Armed_Forces,What headdress does the Canadian Army wear?,CG634 helmet,['The Canadian Army wears the CG634 helmet as part of their authorized headdress.'],8
